Request ID,Status,Action Type,Date Submitted,Date Completed,Address,Platform,Submitted By
REQ473603,Closed,Repair Pothole in Street,01/07/2014 12:00:00 AM,01/07/2014 12:00:00 AM,"Massachusetts Ave
Cambridge, MA
(42.37490578800049, -71.11861349599963)",,web-services
REQ374626,Closed,Repair Pothole in Street,06/04/2011 12:00:00 AM,06/07/2011 12:00:00 AM,"21 Verdun St
Cambridge, MA
(42.39116957400046, -71.13097771899965)",,web-services
REQ479277,Closed,Repair Pothole in Street,03/05/2014 12:00:00 AM,03/10/2014 12:00:00 AM,"10 Longfellow Rd
Cambridge, MA
(42.375361419000455, -71.13428707199967)",,web-services
REQ464986,Closed,Repair Pothole in Street,10/11/2013 12:00:00 AM,10/21/2013 12:00:00 AM,"295 Cardinal Medeiros Ave
Cambridge, MA
(42.36899621500049, -71.09026990599966)",,web-services
REQ389486,Closed,Repair Pothole in Street,10/20/2011 12:00:00 AM,10/24/2011 12:00:00 AM,"Mason St
Cambridge, MA
(42.376279696000495, -71.12334344399966)",,web-services
REQ444337,Closed,Repair Pothole in Street,04/11/2013 12:00:00 AM,04/16/2013 12:00:00 AM,"1663 Massachusetts Ave
Cambridge, MA
(42.381815350000466, -71.11966346299965)",,web-services
REQ465595,Closed,Repair Pothole in Street,10/17/2013 12:00:00 AM,10/21/2013 12:00:00 AM,"10 Allen St
Cambridge, MA
(42.39027425100045, -71.11978560599965)",,web-services
REQ481274,Closed,Repair Pothole in Street,03/25/2014 12:00:00 AM,04/04/2014 12:00:00 AM,"250 Fresh Pond Pkwy
Cambridge, MA
(42.38344694500046, -71.14243387599964)",,arodibaugh
REQ475116,Closed,Repair Pothole in Street,01/22/2014 12:00:00 AM,02/11/2014 12:00:00 AM,"69 Orchard St
Cambridge, MA
(42.392303419000484, -71.12156357599963)",,bsmyth
REQ371071,Closed,Repair Pothole in Street,05/02/2011 12:00:00 AM,05/02/2011 12:00:00 AM,"Windsor St
Cambridge, MA
(42.36512583400048, -71.09614721299965)",,bsmyth
REQ216972,Closed,Repair Pothole in Street,01/13/2009 12:00:00 AM,01/13/2009 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ376745,Closed,Repair Pothole in Street,06/22/2011 12:00:00 AM,07/07/2011 12:00:00 AM,"217 Erie St
Cambridge, MA
(42.36070439600047, -71.10866493399965)",,web-services
REQ448077,Closed,Repair Pothole in Street,05/17/2013 12:00:00 AM,05/30/2013 12:00:00 AM,"Union St
Cambridge, MA
(42.368842206000465, -71.09578897299963)",,web-services
REQ480966,Closed,Repair Pothole in Street,03/23/2014 12:00:00 AM,03/31/2014 12:00:00 AM,"Riverside Rd
Cambridge, MA
(42.357644510000455, -71.11407176499966)",,web-services
REQ410972,Closed,Repair Pothole in Street,06/10/2012 12:00:00 AM,06/12/2012 12:00:00 AM,"105 Main St
Cambridge, MA
(42.36215984800049, -71.08235627899967)",,web-services
REQ482456,Closed,Repair Pothole in Street,04/07/2014 12:00:00 AM,04/07/2014 12:00:00 AM,"42 Howard St
Cambridge, MA
(42.365605050000454, -71.11086463899966)",,web-services
REQ479118,Closed,Repair Pothole in Street,03/04/2014 12:00:00 AM,03/04/2014 12:00:00 AM,"109 Smith Pl
Cambridge, MA
(42.39194295900046, -71.15076877899963)",,bsmyth
REQ408268,Closed,Repair Pothole in Street,05/18/2012 12:00:00 AM,05/22/2012 12:00:00 AM,"River St
Cambridge, MA
(42.36322223700046, -71.11077565899967)",,web-services
REQ478164,Closed,Repair Pothole in Street,02/22/2014 12:00:00 AM,02/28/2014 12:00:00 AM,"10 Trowbridge St
Cambridge, MA
(42.37045154700047, -71.11265298099966)",iPhone,web-services
REQ472899,Closed,Repair Pothole in Street,12/23/2013 12:00:00 AM,12/26/2013 12:00:00 AM,"570 Putnam Ave
Cambridge, MA
(42.35709429700046, -71.10746540799965)",,web-services
REQ454963,Closed,Repair Pothole in Street,07/16/2013 12:00:00 AM,07/17/2013 12:00:00 AM,"203 Clark St
Cambridge, MA
(42.36763537100046, -71.09301003299964)",,web-services
REQ423371,Closed,Repair Pothole in Street,09/13/2012 12:00:00 AM,09/18/2012 12:00:00 AM,"931 Massachusetts Ave
Cambridge, MA
(42.3686551400005, -71.10928831899963)",,web-services
REQ395401,Closed,Repair Pothole in Street,12/16/2011 12:00:00 AM,12/16/2011 12:00:00 AM,"91 Washington Ave
Cambridge, MA
(42.3864429140005, -71.12380937399962)",,mknox
REQ452737,Closed,Repair Pothole in Street,06/25/2013 12:00:00 AM,06/27/2013 12:00:00 AM,"Camp St
Cambridge, MA
(42.39881037200047, -71.12987556099966)",,web-services
REQ484892,Closed,Repair Pothole in Street,04/29/2014 12:00:00 AM,05/06/2014 12:00:00 AM,"10 Smith Pl
Cambridge, MA
(42.390546190000464, -71.15069441299966)",,web-services
REQ426878,Closed,Repair Pothole in Street,10/18/2012 12:00:00 AM,10/22/2012 12:00:00 AM,"232 Elm St
Cambridge, MA
(42.372182275000455, -71.09581238199962)",,web-services
REQ453506,Closed,Repair Pothole in Street,07/02/2013 12:00:00 AM,07/03/2013 12:00:00 AM,"Berkeley St
Cambridge, MA
(42.377872211000465, -71.12480604799964)",,web-services
REQ371070,Closed,Repair Pothole in Street,05/02/2011 12:00:00 AM,05/02/2011 12:00:00 AM,"52 Union St
Cambridge, MA
(42.37078340400046, -71.09465088199966)",,bsmyth
REQ410620,Closed,Repair Pothole in Street,06/06/2012 12:00:00 AM,06/12/2012 12:00:00 AM,"162 Cherry St
Cambridge, MA
(42.36618579900045, -71.09659823899966)",,web-services
REQ474194,Closed,Repair Pothole in Street,01/13/2014 12:00:00 AM,01/15/2014 12:00:00 AM,"11 Aberdeen Ave
Cambridge, MA
(42.37548303500046, -71.14579216599964)",,web-services
REQ477144,Closed,Repair Pothole in Street,02/15/2014 12:00:00 AM,02/26/2014 12:00:00 AM,"25 Aberdeen Ave
Cambridge, MA
(42.37563435600049, -71.14586236699967)",,web-services
REQ444199,Closed,Repair Pothole in Street,04/11/2013 12:00:00 AM,04/12/2013 12:00:00 AM,"134 Willow St
Cambridge, MA
(42.372917430000484, -71.09179552799964)",,web-services
REQ443653,Closed,Repair Pothole in Street,04/05/2013 12:00:00 AM,04/16/2013 12:00:00 AM,"467 Galileo Galilei Way
Cambridge, MA
(42.364633556000456, -71.08952298499963)",iPhone,web-services
REQ478435,Closed,Repair Pothole in Street,02/25/2014 12:00:00 AM,02/26/2014 12:00:00 AM,"30 Roberts Rd
Cambridge, MA
(42.37657016300045, -71.10834575199965)",,bsmyth
REQ479476,Closed,Repair Pothole in Street,03/06/2014 12:00:00 AM,03/11/2014 12:00:00 AM,"20 Hilliard St
Cambridge, MA
(42.3740547320005, -71.12370451599963)",,web-services
REQ444398,Closed,Repair Pothole in Street,04/12/2013 12:00:00 AM,04/16/2013 12:00:00 AM,"Pleasant St
Cambridge, MA
(42.36259393100045, -71.10990810799967)",,web-services
REQ480076,Closed,Repair Pothole in Street,03/12/2014 12:00:00 AM,03/18/2014 12:00:00 AM,"Massachusetts Ave
Cambridge, MA
(42.37490578800049, -71.11861349599963)",,web-services
REQ483238,Closed,Repair Pothole in Street,04/14/2014 12:00:00 AM,04/14/2014 12:00:00 AM,"130 Gore St
Cambridge, MA
(42.37224219300049, -71.08388396099963)",,bsmyth
REQ371129,Closed,Repair Pothole in Street,05/03/2011 12:00:00 AM,05/03/2011 12:00:00 AM,"Alewife Brook Pkwy
Cambridge, MA
(42.3899951190005, -71.14219305299963)",,web-services
REQ395868,Closed,Repair Pothole in Street,12/27/2011 12:00:00 AM,12/28/2011 12:00:00 AM,"Washington Ave
Cambridge, MA
(42.38562085500047, -71.12329366699964)",,web-services
REQ403727,Closed,Repair Pothole in Street,04/06/2012 12:00:00 AM,04/11/2012 12:00:00 AM,"Blackstone St
Cambridge, MA
(42.3632044200005, -71.11462851099964)",,web-services
REQ492213,Closed,Repair Pothole in Street,06/25/2014 12:00:00 AM,06/25/2014 12:00:00 AM,"Brookline St
Cambridge, MA
(42.35900909500049, -71.10628563399962)",,sdagord
REQ494194,Closed,Repair Pothole in Street,07/11/2014 12:00:00 AM,07/15/2014 12:00:00 AM,"10 Haskell St
Cambridge, MA
(42.393373889000486, -71.12662555099962)",Android,web-services
REQ393493,Closed,Repair Pothole in Street,11/29/2011 12:00:00 AM,12/05/2011 12:00:00 AM,"Harvard St
Cambridge, MA
(42.371660446000476, -71.11276929199965)",,web-services
REQ447733,Closed,Repair Pothole in Street,05/15/2013 12:00:00 AM,05/28/2013 12:00:00 AM,"10 Gladstone St
Cambridge, MA
(42.40121977600046, -71.13465580199966)",,web-services
REQ478206,Closed,Repair Pothole in Street,02/23/2014 12:00:00 AM,02/26/2014 12:00:00 AM,"7 Leonard Ave
Cambridge, MA
(42.37519088200048, -71.10567476199964)",iPhone,web-services
REQ371169,Closed,Repair Pothole in Street,05/03/2011 12:00:00 AM,05/03/2011 12:00:00 AM,"Bennett St
Cambridge, MA
(42.37255814700046, -71.12261836599964)",,bsmyth
REQ482402,Closed,Repair Pothole in Street,04/04/2014 12:00:00 AM,04/14/2014 12:00:00 AM,"55 Eustis St
Cambridge, MA
(42.38345735200045, -71.11411868299967)",,web-services
REQ474885,Closed,Repair Pothole in Street,01/20/2014 12:00:00 AM,01/23/2014 12:00:00 AM,"7 Cameron Ave
Cambridge, MA
(42.397701860000495, -71.12993144699965)",,web-services
REQ445173,Closed,Repair Pothole in Street,04/23/2013 12:00:00 AM,04/23/2013 12:00:00 AM,"39 Murray Hill Rd
Cambridge, MA
(42.40176480500048, -71.13381463699966)",,web-services
REQ490880,Closed,Repair Pothole in Street,06/16/2014 12:00:00 AM,06/16/2014 12:00:00 AM,"Porter St
Cambridge, MA
(42.373601962000464, -71.08914154399963)",,sdagord
REQ380645,Closed,Repair Pothole in Street,07/27/2011 12:00:00 AM,08/04/2011 12:00:00 AM,"61 Bishop Allen Dr
Cambridge, MA
(42.36491677400045, -71.10071160699965)",,web-services
REQ218428,Closed,Repair Pothole in Street,02/05/2009 12:00:00 AM,04/13/2010 12:00:00 AM,"1737 Cambridge St
Cambridge, MA
(42.37539714100046, -71.11339735499962)",,mknox
REQ482746,Closed,Repair Pothole in Street,04/09/2014 12:00:00 AM,04/09/2014 12:00:00 AM,"119 Willow St
Cambridge, MA
(42.37287133900048, -71.09173560899967)",,bsmyth
REQ423589,Closed,Repair Pothole in Street,09/17/2012 12:00:00 AM,09/25/2012 12:00:00 AM,"23 Montague St
Cambridge, MA
(42.364180829000475, -71.11307586799967)",Android,web-services
REQ442250,Closed,Repair Pothole in Street,03/21/2013 12:00:00 AM,03/23/2013 12:00:00 AM,"240 Massachusetts Ave
Cambridge, MA
(42.361504899000465, -71.09718911599964)",,web-services
REQ487286,Closed,Repair Pothole in Street,05/17/2014 12:00:00 AM,05/21/2014 12:00:00 AM,"41 Winter St
Cambridge, MA
(42.3726484230005, -71.08123521599964)",,web-services
REQ484006,Closed,Repair Pothole in Street,04/22/2014 12:00:00 AM,04/28/2014 12:00:00 AM,"183 River St
Cambridge, MA
(42.36338575500048, -71.11036915899967)",,bsmyth
REQ383355,Closed,Repair Pothole in Street,08/19/2011 12:00:00 AM,08/24/2011 12:00:00 AM,"122 Mt Auburn St
Cambridge, MA
(42.373282703000484, -71.12279075699962)",,web-services
REQ375340,Closed,Repair Pothole in Street,06/10/2011 12:00:00 AM,06/15/2011 12:00:00 AM,"25 Concord Ave
Cambridge, MA
(42.37918469100049, -71.12518634999964)",,web-services
REQ442703,Closed,Repair Pothole in Street,03/27/2013 12:00:00 AM,03/28/2013 12:00:00 AM,"Tyler Ct
Cambridge, MA
(42.39831554500046, -71.13176765799966)",,web-services
REQ401646,Closed,Repair Pothole in Street,03/14/2012 12:00:00 AM,03/16/2012 12:00:00 AM,"991 Massachusetts Ave
Cambridge, MA
(42.369325768000465, -71.11109048699967)",,web-services
REQ459877,Closed,Repair Pothole in Street,08/26/2013 12:00:00 AM,08/27/2013 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ388794,Closed,Repair Pothole in Street,10/13/2011 12:00:00 AM,10/19/2011 12:00:00 AM,"533 Putnam Ave
Cambridge, MA
(42.35762434600048, -71.10851398499966)",,web-services
REQ482888,Closed,Repair Pothole in Street,04/09/2014 12:00:00 AM,04/12/2014 12:00:00 AM,"Binney St
Cambridge, MA
(42.365288474000465, -71.07897875399965)",,web-services
REQ474909,Closed,Repair Pothole in Street,01/20/2014 12:00:00 AM,01/23/2014 12:00:00 AM,"518 Putnam Ave
Cambridge, MA
(42.35793431000047, -71.10893571999964)",,web-services
REQ480321,Closed,Repair Pothole in Street,03/16/2014 12:00:00 AM,03/17/2014 12:00:00 AM,"4 Sumner Rd
Cambridge, MA
(42.37561984400048, -71.11262523399967)",iPhone,web-services
REQ391660,Closed,Repair Pothole in Street,11/03/2011 12:00:00 AM,11/03/2011 12:00:00 AM,"400 Walden St
Cambridge, MA
(42.38310705800046, -71.13487934499966)",,web-services
REQ439999,Closed,Repair Pothole in Street,02/25/2013 12:00:00 AM,02/26/2013 12:00:00 AM,"297 Columbia St
Cambridge, MA
(42.37040660800045, -71.09594950399963)",,web-services
REQ501929,Closed,Repair Pothole in Street,09/13/2014 12:00:00 AM,09/23/2014 12:00:00 AM,"55 Pemberton Ter
Cambridge, MA
(42.39116957400046, -71.12608512999964)",,web-services
REQ503078,Assigned,Repair Pothole in Street,09/24/2014 12:00:00 AM,,"16 Aberdeen Ave
Cambridge, MA
(42.37567368800046, -71.14610026499963)",,web-services
REQ408369,Closed,Repair Pothole in Street,05/18/2012 12:00:00 AM,05/23/2012 12:00:00 AM,"Bishop Allen Dr
Cambridge, MA
(42.36535705200049, -71.10151208899964)",,web-services
REQ490685,Closed,Repair Pothole in Street,06/13/2014 12:00:00 AM,06/19/2014 12:00:00 AM,"15 Vassal Ln
Cambridge, MA
(42.38184530900048, -71.13472032999965)",,web-services
REQ372063,Closed,Repair Pothole in Street,05/10/2011 12:00:00 AM,05/10/2011 12:00:00 AM,"20 Roseland St
Cambridge, MA
(42.386751725000465, -71.11821274099964)",,web-services
REQ489083,Closed,Repair Pothole in Street,06/02/2014 12:00:00 AM,06/16/2014 12:00:00 AM,"Sparks St
Cambridge, MA
(42.37823605700049, -71.13033550499966)",,web-services
REQ482444,Closed,Repair Pothole in Street,04/06/2014 12:00:00 AM,04/11/2014 12:00:00 AM,"39 Roseland St
Cambridge, MA
(42.38676670500047, -71.11768845199964)",iPhone,web-services
REQ479980,Closed,Repair Pothole in Street,03/12/2014 12:00:00 AM,03/19/2014 12:00:00 AM,"49 Dana St
Cambridge, MA
(42.372107376000486, -71.10878822799964)",iPhone,web-services
REQ196281,Closed,Repair Pothole in Street,02/07/2008 12:00:00 AM,02/07/2008 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,ebreen
REQ474361,Closed,Repair Pothole in Street,01/15/2014 12:00:00 AM,01/23/2014 12:00:00 AM,"98 Miller Ave
Cambridge, MA
(42.39270052000046, -71.12027873899967)",,web-services
REQ456813,Closed,Repair Pothole in Street,08/01/2013 12:00:00 AM,08/08/2013 12:00:00 AM,"36 Garfield St
Cambridge, MA
(42.38367167700045, -71.11781174699962)",,web-services
REQ440705,Closed,Repair Pothole in Street,03/04/2013 12:00:00 AM,03/05/2013 12:00:00 AM,"River St
Cambridge, MA
(42.36322223700046, -71.11077565899967)",,web-services
REQ475491,Closed,Repair Pothole in Street,01/27/2014 12:00:00 AM,01/30/2014 12:00:00 AM,"272 Norfolk St
Cambridge, MA
(42.37086748200045, -71.09757523099967)",,web-services
REQ484159,Closed,Repair Pothole in Street,04/23/2014 12:00:00 AM,04/24/2014 12:00:00 AM,"Phillips Pl
Cambridge, MA
(42.37666162400046, -71.12380245299966)",,web-services
REQ458985,Closed,Repair Pothole in Street,08/19/2013 12:00:00 AM,08/20/2013 12:00:00 AM,"15 Vassal Ln
Cambridge, MA
(42.38184530900048, -71.13472032999965)",,web-services
REQ397056,Closed,Repair Pothole in Street,01/12/2012 12:00:00 AM,01/18/2012 12:00:00 AM,"8 Miller Ave
Cambridge, MA
(42.39223543500049, -71.12093327799965)",,web-services
REQ475376,Closed,Repair Pothole in Street,01/26/2014 12:00:00 AM,01/30/2014 12:00:00 AM,"149 Fayerweather St
Cambridge, MA
(42.3846200050005, -71.13580577999966)",,web-services
REQ478662,Closed,Repair Pothole in Street,02/26/2014 12:00:00 AM,02/27/2014 12:00:00 AM,"11 Cambridgepark Dr
Cambridge, MA
(42.39466940900047, -71.14160775599964)",,web-services
REQ441777,Closed,Repair Pothole in Street,03/17/2013 12:00:00 AM,03/20/2013 12:00:00 AM,"Memorial Dr
Cambridge, MA
(42.37117283100048, -71.12431202299967)",,web-services
REQ480954,Closed,Repair Pothole in Street,03/22/2014 12:00:00 AM,03/26/2014 12:00:00 AM,"66 Berkshire St
Cambridge, MA
(42.36995260900045, -71.09104078399963)",,web-services
REQ488950,Closed,Repair Pothole in Street,06/01/2014 12:00:00 AM,06/10/2014 12:00:00 AM,"1558 Massachusetts Ave
Cambridge, MA
(42.37841035800045, -71.12051499999967)",,web-services
REQ475630,Closed,Repair Pothole in Street,01/29/2014 12:00:00 AM,02/06/2014 12:00:00 AM,"48 Park Ave
Cambridge, MA
(42.37751388200047, -71.14905010699965)",,web-services
REQ441457,Closed,Repair Pothole in Street,03/13/2013 12:00:00 AM,03/14/2013 12:00:00 AM,"47 Bishop Allen Dr
Cambridge, MA
(42.36456499700046, -71.10011718399966)",iPhone,web-services
REQ199915,Closed,Repair Pothole in Street,04/17/2008 12:00:00 AM,04/17/2008 12:00:00 AM,"Mt Auburn St
Cambridge, MA
(42.37477654300045, -71.13163442099966)",,mleaman
REQ441771,Closed,Repair Pothole in Street,03/17/2013 12:00:00 AM,03/21/2013 12:00:00 AM,"22 Alpine St
Cambridge, MA
(42.3840588430005, -71.13820598299964)",,web-services
REQ474580,Closed,Repair Pothole in Street,01/16/2014 12:00:00 AM,01/16/2014 12:00:00 AM,"Main St
Cambridge, MA
(42.3630826750005, -71.09493289899967)",,bsmyth
REQ196004,Closed,Repair Pothole in Street,02/05/2008 12:00:00 AM,02/25/2008 12:00:00 AM,"19 Cottage St
Cambridge, MA
(42.36276467500045, -71.10613567499962)",,bozug
REQ437740,Closed,Repair Pothole in Street,02/01/2013 12:00:00 AM,02/04/2013 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,mknox
REQ438187,Closed,Repair Pothole in Street,02/07/2013 12:00:00 AM,02/07/2013 12:00:00 AM,"Kirkland St
Cambridge, MA
(42.37719834000046, -71.11144704799966)",,web-services
REQ472935,Closed,Repair Pothole in Street,12/26/2013 12:00:00 AM,12/26/2013 12:00:00 AM,"563 Massachusetts Ave
Cambridge, MA
(42.36461408800045, -71.10235503799964)",,web-services
REQ478777,Closed,Repair Pothole in Street,02/27/2014 12:00:00 AM,03/04/2014 12:00:00 AM,"50 Seventh St
Cambridge, MA
(42.371440205000454, -71.08556513999963)",,web-services
REQ480738,Closed,Repair Pothole in Street,03/19/2014 12:00:00 AM,03/20/2014 12:00:00 AM,"10 Chester St
Cambridge, MA
(42.3935052490005, -71.12449382899968)",iPhone,web-services
REQ196284,Closed,Repair Pothole in Street,02/07/2008 12:00:00 AM,02/07/2008 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",,ebreen
REQ481255,Closed,Repair Pothole in Street,03/25/2014 12:00:00 AM,03/31/2014 12:00:00 AM,"290 Main St
Cambridge, MA
(42.36236252900045, -71.08546258699965)",,web-services
REQ423534,Closed,Repair Pothole in Street,09/14/2012 12:00:00 AM,09/14/2012 12:00:00 AM,"Cambridge, MA
(42.366791640000486, -71.10600946299962)",iPhone,web-services
REQ478705,Closed,Repair Pothole in Street,02/26/2014 12:00:00 AM,02/26/2014 12:00:00 AM,"Aberdeen Ave
Cambridge, MA
(42.378699724000455, -71.14739182299962)",,bsmyth
REQ453165,Closed,Repair Pothole in Street,06/28/2013 12:00:00 AM,07/02/2013 12:00:00 AM,"Pemberton Ter
Cambridge, MA
(42.39119686200047, -71.12586900499963)",,web-services
REQ397499,Closed,Repair Pothole in Street,01/20/2012 12:00:00 AM,01/25/2012 12:00:00 AM,"98 Broadway
Cambridge, MA
(42.36380501500048, -71.08723936699965)",iPhone,web-services
REQ379908,Closed,Repair Pothole in Street,07/21/2011 12:00:00 AM,07/28/2011 12:00:00 AM,"Bennett St
Cambridge, MA
(42.37255814700046, -71.12261836599964)",,web-services
REQ478273,Closed,Repair Pothole in Street,02/24/2014 12:00:00 AM,02/28/2014 12:00:00 AM,"Jfk St
Cambridge, MA
(42.37192544700048, -71.12067946499963)",,bsmyth
REQ371340,Closed,Repair Pothole in Street,05/04/2011 12:00:00 AM,05/04/2011 12:00:00 AM,"Broadway
Cambridge, MA
(42.37379121200047, -71.11232021999967)",,bsmyth
REQ445307,Closed,Repair Pothole in Street,04/24/2013 12:00:00 AM,04/25/2013 12:00:00 AM,"30 Carleton St
Cambridge, MA
(42.36114184000047, -71.08626260699964)",iPhone,web-services
REQ492220,Closed,Repair Pothole in Street,06/25/2014 12:00:00 AM,06/25/2014 12:00:00 AM,"245 Charles St
Cambridge, MA
(42.368266821000475, -71.08557781499962)",,sdagord
REQ387679,Closed,Repair Pothole in Street,10/02/2011 12:00:00 AM,10/03/2011 12:00:00 AM,"309 Elm St
Cambridge, MA
(42.37371480900049, -71.09505187599967)",,web-services
REQ478632,Closed,Repair Pothole in Street,02/26/2014 12:00:00 AM,02/27/2014 12:00:00 AM,"100 Cambridgepark Dr
Cambridge, MA
(42.394672511000465, -71.14517267799965)",,web-services
REQ194195,Closed,Repair Pothole in Street,01/07/2008 12:00:00 AM,01/07/2008 12:00:00 AM,"69 Fulkerson St
Cambridge, MA
(42.36986849300047, -71.08743644599963)",,bsmyth
REQ489022,Closed,Repair Pothole in Street,06/02/2014 12:00:00 AM,06/05/2014 12:00:00 AM,"41 Blanchard Rd
Cambridge, MA
(42.39215016600048, -71.15759658099967)",,cfosher
REQ392425,Closed,Repair Pothole in Street,11/15/2011 12:00:00 AM,11/17/2011 12:00:00 AM,"28 Harding St
Cambridge, MA
(42.373400236000464, -71.09040587599964)",,web-services
REQ461032,Closed,Repair Pothole in Street,09/05/2013 12:00:00 AM,09/06/2013 12:00:00 AM,"116 Norfolk St
Cambridge, MA
(42.36661099200046, -71.10030282499963)",,mknox
